Date,ATM_ID,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Cash_Demand_Next_Day,Day_of_Week,Time_of_Day,Location_Type,Weather_Condition,Nearby_Competitor_ATMs,Holiday_Flag,Special_Event_Flag
2022-07-07,14,45775.58,11309.89,134576.99,43436.78,Thursday,Night,Mall,Clear,0,0,0
2022-11-13,4,50048.66,5641.47,114077.95,52396.47,Sunday,Evening,Bank Branch,Cloudy,7,0,1
2022-05-18,23,34253.07,4018.93,10000.0,37047.39,Wednesday,Night,Standalone,Cloudy,7,0,0
2022-12-09,42,25019.67,8177.72,161799.77,26451.08,Friday,Afternoon,Bank Branch,Cloudy,3,0,0
2022-04-15,20,38494.82,13500.49,127290.8,39835.28,Friday,Afternoon,Supermarket,Cloudy,1,0,1
2023-06-30,15,21259.05,9760.98,127962.52,20356.63,Friday,Morning,Bank Branch,Cloudy,3,0,0
2023-01-15,50,36624.99,7989.6,74371.22,36969.0,Sunday,Afternoon,Mall,Clear,6,0,0
2022-04-20,45,54424.18,11766.66,67851.7,51561.11,Wednesday,Morning,Mall,Rainy,3,0,0
2023-06-29,29,50697.25,5660.49,96600.51,46758.15,Thursday,Evening,Standalone,Cloudy,2,0,0
2022-12-20,8,23371.54,4146.08,127896.25,21596.67,Tuesday,Afternoon,Gas Station,Rainy,9,0,0
2022-11-13,41,65447.46,8408.07,10000.0,66805.75,Sunday,Night,Mall,Clear,0,0,0
2022-09-23,48,46908.12,5981.6,110109.48,42578.31,Friday,Afternoon,Mall,Cloudy,8,0,0
2023-11-25,19,30442.88,4325.19,184424.64,33324.33,Saturday,Afternoon,Gas Station,Rainy,4,0,0
2022-03-06,48,44377.65,14539.35,93433.21,48775.18,Sunday,Evening,Bank Branch,Rainy,1,0,1
2022-11-29,39,41118.79,20877.47,10000.0,38235.75,Tuesday,Morning,Mall,Snowy,5,0,0
2023-05-28,46,36875.22,2544.05,90565.32,36339.07,Sunday,Morning,Standalone,Rainy,1,0,0
2022-05-13,28,61918.88,8099.85,114741.89,65238.68,Friday,Afternoon,Bank Branch,Snowy,5,0,0
2023-08-15,46,33319.33,10980.2,118804.39,36351.84,Tuesday,Night,Bank Branch,Snowy,8,0,0
2023-06-24,27,52559.97,1734.17,107736.91,56673.53,Saturday,Afternoon,Mall,Rainy,1,0,0
2023-06-19,4,29816.99,9042.16,196809.86,28354.5,Monday,Night,Bank Branch,Snowy,0,0,0
2023-05-11,15,49258.1,9396.63,107044.06,45171.62,Thursday,Evening,Bank Branch,Rainy,6,0,1
2023-09-13,35,53763.86,12470.73,109596.41,51492.11,Wednesday,Evening,Standalone,Snowy,7,0,0
2023-09-11,37,53792.41,6358.84,71544.25,53117.18,Monday,Morning,Bank Branch,Cloudy,1,0,0
2023-10-19,1,51012.33,7374.72,147216.32,49583.36,Thursday,Night,Mall,Cloudy,3,0,0
2023-01-04,3,46245.72,14868.81,184853.91,48778.77,Wednesday,Afternoon,Mall,Cloudy,7,0,0
2023-10-13,47,33948.74,12175.37,68593.84,32304.18,Friday,Afternoon,Gas Station,Rainy,3,0,0
2022-04-09,24,34120.77,13680.78,94567.9,36568.16,Saturday,Afternoon,Supermarket,Rainy,8,0,0
2022-11-13,27,54261.74,1570.85,10000.0,51284.23,Sunday,Afternoon,Gas Station,Clear,0,0,1
2022-05-03,40,31007.96,6868.23,58169.62,30148.12,Tuesday,Evening,Standalone,Rainy,9,0,0
2022-11-16,36,27590.5,17526.86,198466.19,27302.5,Wednesday,Night,Standalone,Clear,6,0,0
2023-08-16,34,71117.29,9719.46,85138.71,68147.69,Wednesday,Evening,Mall,Clear,2,0,0
2023-05-10,29,45937.18,9515.59,111349.25,48384.46,Wednesday,Night,Supermarket,Cloudy,9,0,0
2023-04-02,24,59272.26,9727.69,63568.72,58199.99,Sunday,Morning,Gas Station,Rainy,2,0,0
2023-06-06,24,62826.47,17789.0,122390.93,67689.56,Tuesday,Night,Supermarket,Rainy,6,0,1
2023-06-04,42,50570.0,6488.23,91273.32,55258.73,Sunday,Afternoon,Mall,Clear,5,0,0
2023-12-18,4,44192.52,13405.07,120546.56,47372.68,Monday,Evening,Bank Branch,Clear,2,0,0
2022-11-11,3,44445.76,11416.75,105231.67,44646.88,Friday,Afternoon,Mall,Rainy,1,0,1
2023-12-10,34,73774.09,3463.26,172167.19,73918.81,Sunday,Night,Mall,Clear,5,0,0
2023-12-11,49,41479.53,8672.06,108425.12,39122.43,Monday,Night,Supermarket,Rainy,9,0,0
2023-06-26,23,52437.54,6060.93,58284.62,53405.3,Monday,Morning,Standalone,Rainy,6,0,0
2023-04-24,23,59902.76,3916.83,68189.23,65326.67,Monday,Night,Bank Branch,Snowy,8,0,1
2022-01-20,45,53544.58,15966.3,10000.0,49053.33,Thursday,Night,Bank Branch,Clear,8,0,0
2023-07-14,5,65969.65,4176.85,106270.17,69300.56,Friday,Afternoon,Standalone,Cloudy,8,0,1
2022-05-10,31,44045.87,13784.86,96821.72,47301.21,Tuesday,Night,Supermarket,Rainy,9,0,0
2022-10-20,41,59843.61,5925.18,175665.84,65668.83,Thursday,Night,Supermarket,Clear,0,0,0
2022-05-12,6,23061.15,16751.82,41358.19,22299.02,Thursday,Evening,Standalone,Clear,3,0,0
2022-12-22,37,69882.43,8080.73,65119.17,67863.86,Thursday,Evening,Gas Station,Clear,3,0,0
2022-02-23,10,66547.43,11766.67,65643.18,62950.88,Wednesday,Morning,Supermarket,Rainy,9,0,0
2023-01-22,40,45270.84,7366.12,87320.91,47888.07,Sunday,Morning,Standalone,Rainy,7,0,0
2022-09-22,7,56348.45,0.0,36952.34,52291.81,Thursday,Afternoon,Gas Station,Rainy,2,0,0
2022-08-03,39,63088.43,1993.07,86074.09,60158.19,Wednesday,Afternoon,Mall,Clear,0,0,0
2023-04-05,38,34341.33,868.36,100935.27,32935.14,Wednesday,Evening,Bank Branch,Cloudy,2,0,0
2023-04-03,21,47653.98,11367.41,102439.06,46461.97,Monday,Evening,Standalone,Snowy,5,0,0
2022-02-12,20,30347.1,9989.16,163668.47,29871.65,Saturday,Evening,Supermarket,Cloudy,6,0,0
2023-08-09,3,66774.96,13030.44,98514.24,67563.24,Wednesday,Morning,Bank Branch,Rainy,8,0,0
2022-10-05,22,62070.42,6815.24,97322.2,67636.57,Wednesday,Morning,Gas Station,Rainy,4,0,0
2022-05-10,47,45620.74,0.0,157256.94,43314.88,Tuesday,Night,Bank Branch,Rainy,4,0,0
2022-12-16,4,43892.4,16481.06,99887.49,46343.54,Friday,Morning,Standalone,Cloudy,2,0,0
2023-12-07,28,47587.95,14959.02,39209.48,49266.76,Thursday,Night,Mall,Cloudy,2,0,0
2023-06-28,12,36435.28,11953.3,46124.92,33637.41,Wednesday,Afternoon,Gas Station,Rainy,8,0,0
2022-04-16,38,47214.14,15548.96,46601.48,50144.98,Saturday,Morning,Gas Station,Snowy,2,0,0
2023-12-17,36,34341.66,9633.34,39063.38,31529.85,Sunday,Afternoon,Gas Station,Snowy,2,0,0
2022-01-01,47,63196.73,11422.8,199913.92,66216.6,Saturday,Night,Bank Branch,Clear,8,0,1
2023-08-07,41,66752.89,6695.97,46391.04,69633.77,Monday,Afternoon,Mall,Cloudy,3,0,0
2023-03-08,5,63895.16,4905.06,97916.58,66315.53,Wednesday,Afternoon,Standalone,Snowy,5,0,0
2022-11-02,13,32009.65,2436.37,102748.34,30580.05,Wednesday,Morning,Standalone,Rainy,0,0,0
2023-06-11,23,46701.25,6456.28,91158.56,47386.52,Sunday,Night,Bank Branch,Cloudy,1,0,0
2022-02-22,50,58522.8,23116.76,61012.66,61584.46,Tuesday,Night,Standalone,Clear,2,0,0
2023-06-04,30,61265.57,2711.59,122760.11,62951.5,Sunday,Evening,Standalone,Clear,1,0,0
2022-11-26,37,22401.56,5554.15,23803.01,23764.94,Saturday,Morning,Mall,Cloudy,9,0,0
2023-07-12,25,60844.26,10680.63,46709.84,63130.57,Wednesday,Morning,Bank Branch,Rainy,2,0,0
2022-11-21,48,31278.33,21826.19,156091.96,29867.36,Monday,Night,Bank Branch,Snowy,4,0,0
2022-04-24,27,47513.31,5007.57,45127.52,44216.43,Sunday,Morning,Gas Station,Cloudy,0,0,0
2022-05-27,14,68549.6,7061.91,164877.23,70359.02,Friday,Afternoon,Standalone,Rainy,0,0,0
2022-06-15,48,66531.34,13405.27,169146.8,69987.75,Wednesday,Evening,Supermarket,Cloudy,6,0,0
2023-01-14,47,69572.64,13129.29,170137.97,64595.74,Saturday,Night,Mall,Clear,8,0,0
2022-05-19,36,33916.31,6740.43,142194.16,31710.53,Thursday,Morning,Mall,Cloudy,8,0,0
2023-09-21,39,37597.3,6060.0,31033.2,33928.32,Thursday,Morning,Supermarket,Rainy,6,0,0
2022-10-26,16,41420.01,12314.31,23089.46,41683.02,Wednesday,Afternoon,Gas Station,Rainy,1,0,0
2022-10-03,22,47625.45,8646.69,44016.6,48028.28,Monday,Morning,Supermarket,Clear,6,0,0
2022-06-27,21,53037.71,11531.68,52381.14,53038.52,Monday,Morning,Supermarket,Rainy,8,0,0
2022-12-20,21,68844.21,9302.78,34994.69,66310.88,Tuesday,Afternoon,Gas Station,Rainy,6,0,1
2022-06-03,8,35967.96,11843.14,65805.66,35448.67,Friday,Morning,Supermarket,Clear,1,0,0
2022-07-20,49,40435.57,12348.04,138478.17,42588.66,Wednesday,Evening,Gas Station,Rainy,6,0,0
2022-04-25,16,71025.95,625.81,132547.16,66505.81,Monday,Afternoon,Standalone,Rainy,3,0,0
2023-11-02,31,32533.55,7869.94,114784.99,30591.61,Thursday,Night,Gas Station,Cloudy,7,0,0
2023-07-08,42,60641.01,11757.11,89260.59,62666.16,Saturday,Evening,Bank Branch,Cloudy,2,0,1
2022-03-09,10,48486.79,14083.81,96585.88,52044.76,Wednesday,Morning,Bank Branch,Cloudy,4,0,0
2023-03-21,32,55591.85,8509.27,115053.66,53817.29,Tuesday,Afternoon,Supermarket,Cloudy,2,0,0
2023-03-21,34,37715.33,1129.44,76337.76,40979.54,Tuesday,Afternoon,Bank Branch,Snowy,6,0,0
2022-11-22,9,60347.76,16223.44,148866.87,55009.1,Tuesday,Morning,Gas Station,Cloudy,2,0,0
2023-12-09,17,40057.68,14303.72,34266.49,37001.43,Saturday,Night,Standalone,Cloudy,9,0,0
2023-08-25,11,28650.3,10643.57,61157.89,28420.86,Friday,Evening,Gas Station,Cloudy,4,0,0
2023-09-15,32,56962.5,7862.64,53718.42,59508.56,Friday,Morning,Mall,Clear,0,0,0
2022-12-25,10,12501.97,13057.93,122880.06,12179.01,Sunday,Night,Supermarket,Cloudy,3,0,1
2022-05-25,22,41342.5,7909.29,39987.83,41795.18,Wednesday,Afternoon,Standalone,Snowy,5,0,0
2022-10-02,17,54147.12,14403.05,54146.05,49041.81,Sunday,Afternoon,Supermarket,Snowy,1,0,0
2023-05-24,4,61101.96,18895.37,121218.95,60635.56,Wednesday,Afternoon,Mall,Snowy,5,0,0
2022-06-28,48,68088.04,7749.85,56558.15,64582.54,Tuesday,Morning,Bank Branch,Rainy,9,0,1
2023-04-22,47,76300.53,13936.77,141910.93,76550.32,Saturday,Night,Mall,Clear,6,0,0
2023-02-18,25,71742.94,6932.54,140734.54,72113.61,Saturday,Morning,Bank Branch,Cloudy,7,0,0
2022-06-02,21,52662.83,15141.47,73107.27,55329.24,Thursday,Morning,Supermarket,Cloudy,2,0,0
2022-04-14,37,66584.21,8926.2,106380.96,67114.77,Thursday,Evening,Supermarket,Rainy,9,0,0
2022-03-16,38,52432.79,17192.96,202967.1,53631.08,Wednesday,Evening,Supermarket,Clear,2,0,0
2022-05-08,49,60030.74,8774.26,143603.68,60386.68,Sunday,Evening,Gas Station,Rainy,4,0,0
2023-12-12,1,40875.34,5749.04,124706.77,44884.21,Tuesday,Night,Standalone,Snowy,2,0,0
2023-10-28,25,56694.78,8497.72,177592.08,60001.44,Saturday,Afternoon,Gas Station,Rainy,8,0,0
2023-07-22,36,42754.74,9040.68,51816.52,44940.75,Saturday,Evening,Mall,Clear,6,0,0
2022-12-11,17,47221.5,11282.14,162791.68,48423.38,Sunday,Afternoon,Standalone,Rainy,4,0,0
2023-06-15,41,56741.77,8524.44,117780.55,57063.73,Thursday,Night,Supermarket,Clear,4,0,0
2022-06-08,24,80977.91,11326.73,172856.84,78463.67,Wednesday,Evening,Supermarket,Rainy,0,0,0
2023-06-22,2,55691.66,11412.77,73893.21,58854.59,Thursday,Evening,Supermarket,Clear,8,0,0
2023-03-02,40,49633.5,8043.53,169624.67,46552.35,Thursday,Afternoon,Bank Branch,Cloudy,1,0,0
2023-11-12,15,37411.21,11731.28,12885.05,33943.55,Sunday,Morning,Mall,Snowy,6,0,0
2022-01-23,32,63164.99,7268.73,81205.39,65668.5,Sunday,Night,Gas Station,Clear,6,0,0
2022-02-16,39,44808.3,19886.09,113629.93,41625.59,Wednesday,Night,Mall,Rainy,1,0,0
2023-06-09,6,55384.37,11588.42,132840.99,59857.5,Friday,Evening,Bank Branch,Rainy,7,0,0
2023-12-30,1,60269.75,13116.53,10000.0,63532.53,Saturday,Night,Bank Branch,Snowy,7,0,0
2023-12-07,47,68648.28,9175.92,37715.19,70052.06,Thursday,Afternoon,Mall,Cloudy,8,0,0
2022-05-24,23,62362.72,6613.21,45819.46,60041.89,Tuesday,Morning,Bank Branch,Cloudy,1,0,1
2023-08-08,39,31573.58,14207.85,53216.98,32444.65,Tuesday,Morning,Standalone,Cloudy,0,0,0
2023-10-30,17,24214.87,11738.52,62475.73,24102.79,Monday,Night,Supermarket,Clear,8,0,0
2023-08-12,34,60262.73,0.0,108236.51,57745.54,Saturday,Morning,Gas Station,Snowy,2,0,1
2023-02-23,41,51089.81,19524.24,173812.59,55637.61,Thursday,Afternoon,Bank Branch,Clear,9,0,0
2023-11-12,29,55642.46,13728.85,81236.14,51879.8,Sunday,Evening,Gas Station,Clear,1,0,0
2022-03-26,9,75439.27,8269.8,177290.4,79262.28,Saturday,Evening,Supermarket,Clear,9,0,0
2023-02-20,13,40618.37,13083.88,104242.75,43055.79,Monday,Night,Mall,Clear,1,0,0
2023-11-25,6,69055.16,12186.2,89291.43,75294.91,Saturday,Night,Supermarket,Rainy,1,0,0
2023-04-27,6,40766.29,12545.49,152259.84,41169.2,Thursday,Night,Gas Station,Rainy,7,0,0
2023-04-01,20,73136.77,5881.68,92193.86,73646.9,Saturday,Evening,Standalone,Rainy,2,0,0
2022-10-24,3,60993.73,10476.17,60897.92,66120.73,Monday,Night,Mall,Clear,0,0,1
2022-04-22,17,27345.76,11602.81,166304.5,28992.49,Friday,Morning,Bank Branch,Cloudy,7,0,0
2022-08-18,49,43588.88,16139.49,98085.11,45887.2,Thursday,Evening,Standalone,Rainy,1,0,0
2022-04-06,12,78359.12,10629.61,189554.51,82890.42,Wednesday,Afternoon,Supermarket,Snowy,5,0,0
2023-11-11,48,76489.02,12232.79,82255.45,76384.7,Saturday,Night,Gas Station,Rainy,7,0,0
2023-01-13,47,58813.32,5687.77,33429.19,53419.18,Friday,Evening,Gas Station,Clear,9,0,0
2022-06-05,45,55087.51,10457.27,61527.99,51763.15,Sunday,Night,Gas Station,Clear,8,0,0
2023-02-25,1,53381.01,14359.44,66464.75,54907.62,Saturday,Evening,Supermarket,Clear,0,0,1
2022-04-15,17,56321.46,6790.88,95217.59,55151.84,Friday,Evening,Mall,Rainy,8,0,0
2023-12-06,3,47709.51,8235.49,60286.74,48728.3,Wednesday,Evening,Bank Branch,Cloudy,7,0,0
2022-11-26,26,67857.03,5426.05,37353.09,68558.37,Saturday,Afternoon,Standalone,Clear,5,0,0
2023-03-15,15,58420.27,3515.92,83852.81,57703.58,Wednesday,Evening,Supermarket,Snowy,4,0,0
2022-05-12,36,35420.34,5929.41,104573.79,33541.14,Thursday,Morning,Gas Station,Clear,5,0,0
2023-01-17,32,59570.0,12872.57,120585.0,62178.69,Tuesday,Night,Bank Branch,Cloudy,1,0,0
2022-05-18,32,52266.92,8928.23,99159.09,56542.83,Wednesday,Night,Gas Station,Cloudy,2,0,0
2022-09-27,4,45151.07,5945.6,168309.64,47588.9,Tuesday,Night,Supermarket,Cloudy,8,0,0
2023-07-04,18,78103.64,20760.79,103070.91,72168.36,Tuesday,Evening,Gas Station,Clear,2,0,0
2023-01-31,49,51354.6,6705.03,10000.0,51744.37,Tuesday,Night,Supermarket,Snowy,9,0,0
2023-07-11,19,20643.26,13176.3,112525.93,22027.87,Tuesday,Morning,Gas Station,Snowy,6,0,0
2023-04-09,43,46211.1,11753.57,100370.1,47051.97,Sunday,Morning,Supermarket,Clear,3,0,0
2023-11-06,35,64614.95,11339.87,136761.93,63834.0,Monday,Morning,Gas Station,Rainy,8,0,1
2023-03-26,40,35999.82,1196.15,44030.98,34448.56,Sunday,Afternoon,Bank Branch,Rainy,3,0,0
2022-11-27,14,64108.47,16326.07,153072.43,61933.79,Sunday,Morning,Bank Branch,Snowy,9,0,0
2022-09-10,33,34938.45,11687.74,113346.23,33136.72,Saturday,Morning,Gas Station,Rainy,9,0,0
2023-11-12,14,69729.78,14612.63,106780.16,65486.4,Sunday,Night,Gas Station,Rainy,5,0,0
2022-10-12,34,41274.46,15684.61,146923.58,42008.04,Wednesday,Evening,Supermarket,Snowy,1,0,0
2022-10-01,4,44564.9,18490.0,157978.44,44648.55,Saturday,Night,Supermarket,Rainy,6,0,0
2022-01-20,24,43460.02,5258.04,153102.18,45501.19,Thursday,Afternoon,Supermarket,Rainy,2,0,0
2022-08-27,29,58712.43,6622.13,10000.0,56457.05,Saturday,Afternoon,Mall,Clear,0,0,0
2022-09-27,19,77292.76,7289.31,28876.93,76687.15,Tuesday,Afternoon,Gas Station,Rainy,6,0,0
2023-02-22,6,50029.08,5902.39,78011.13,51833.83,Wednesday,Morning,Gas Station,Snowy,4,0,0
2022-11-06,33,49645.48,16577.47,40557.85,54244.98,Sunday,Morning,Gas Station,Clear,6,0,0
2022-01-31,49,41264.0,5234.39,65234.44,40016.76,Monday,Morning,Gas Station,Snowy,0,0,0
2022-04-14,40,25554.03,8278.62,97438.88,24522.71,Thursday,Evening,Supermarket,Clear,4,0,0
2023-11-13,19,42750.61,2168.93,76499.72,42317.02,Monday,Night,Supermarket,Snowy,1,0,0
2022-07-05,1,31043.82,13700.6,98796.25,32433.81,Tuesday,Morning,Mall,Cloudy,0,0,0
2022-05-08,5,21679.44,9506.26,167985.5,23680.67,Sunday,Afternoon,Supermarket,Clear,5,1,0
2022-07-29,27,48660.45,14438.67,189035.74,49016.02,Friday,Evening,Gas Station,Clear,4,0,0
2023-02-18,16,41721.16,13549.19,118665.4,44328.23,Saturday,Evening,Gas Station,Clear,3,0,0
2022-10-08,6,70324.44,2120.41,166750.11,69823.72,Saturday,Afternoon,Standalone,Snowy,0,0,0
2022-09-10,40,37056.1,11031.25,80055.7,33645.88,Saturday,Morning,Supermarket,Cloudy,4,0,0
2022-01-19,13,59799.16,4807.39,68760.9,64513.86,Wednesday,Evening,Standalone,Clear,6,0,0
2023-12-13,48,59507.86,10817.57,96245.79,57007.08,Wednesday,Afternoon,Gas Station,Cloudy,0,0,0
2022-05-16,35,69736.63,7269.52,84379.64,64696.98,Monday,Morning,Supermarket,Rainy,3,0,0
2022-08-11,19,47062.3,19075.18,133782.97,51732.4,Thursday,Evening,Gas Station,Clear,5,0,0
2022-01-03,12,69467.01,23123.86,100722.43,67346.86,Monday,Evening,Standalone,Rainy,7,0,0
2022-08-24,16,58168.35,8934.71,175461.85,53939.96,Wednesday,Night,Standalone,Clear,6,0,0
2023-04-10,43,66787.9,10611.82,105979.27,64270.56,Monday,Night,Bank Branch,Cloudy,6,0,0
2022-08-16,10,85490.51,0.0,64648.02,85727.11,Tuesday,Evening,Bank Branch,Rainy,7,0,0
2023-10-16,25,47971.48,2106.5,76355.75,44018.22,Monday,Evening,Supermarket,Snowy,6,0,0
2023-05-14,20,52353.75,12013.28,70296.78,50810.57,Sunday,Evening,Supermarket,Clear,3,0,0
2023-06-05,31,44415.49,9971.09,136554.85,45915.46,Monday,Night,Supermarket,Clear,5,0,0
2023-12-03,4,72794.58,12184.47,94742.34,78850.1,Sunday,Morning,Supermarket,Cloudy,1,0,0
2023-11-08,44,88627.74,6235.43,105913.54,86809.77,Wednesday,Night,Supermarket,Snowy,7,0,1
2022-05-19,23,60750.0,11605.7,120921.33,61534.45,Thursday,Afternoon,Supermarket,Clear,2,0,0
2022-10-03,2,25811.35,0.0,126958.86,26513.74,Monday,Evening,Supermarket,Rainy,3,0,0
2022-10-18,22,36646.13,7156.62,152894.71,33500.08,Tuesday,Afternoon,Standalone,Snowy,1,0,0
2022-02-22,37,67090.53,12405.35,116797.94,64973.49,Tuesday,Afternoon,Standalone,Snowy,8,0,0
2023-11-18,8,32752.51,18406.55,52031.46,33959.47,Saturday,Afternoon,Standalone,Cloudy,1,0,0
2022-04-20,7,40857.66,9558.27,75684.37,42783.37,Wednesday,Night,Gas Station,Rainy,5,0,0
2023-12-16,14,40334.9,13006.77,75634.35,39172.87,Saturday,Night,Mall,Rainy,2,0,0
2023-10-10,3,48658.15,6863.16,63610.93,43857.89,Tuesday,Morning,Gas Station,Clear,5,0,0
2022-01-04,50,53634.01,12293.26,151896.86,48344.25,Tuesday,Afternoon,Supermarket,Clear,3,0,0
2023-10-29,16,21647.91,7719.21,92578.53,21812.96,Sunday,Afternoon,Mall,Snowy,7,0,0
2023-11-15,19,27043.05,19665.99,108924.96,27321.52,Wednesday,Night,Standalone,Snowy,2,0,0
2022-02-16,18,27398.75,8524.45,116711.77,27704.07,Wednesday,Afternoon,Standalone,Cloudy,7,0,1
2022-04-04,16,29180.45,9300.31,110454.5,30474.62,Monday,Night,Bank Branch,Snowy,2,0,0
2023-07-14,8,50046.57,13906.1,115499.89,54263.18,Friday,Evening,Supermarket,Cloudy,4,0,0
2022-08-01,33,52707.99,12580.43,220399.63,57875.17,Monday,Evening,Supermarket,Cloudy,1,0,0
2023-03-12,49,64908.5,8346.05,133820.53,67518.69,Sunday,Afternoon,Bank Branch,Rainy,5,0,1
2023-05-23,12,58078.67,12128.54,53967.58,58241.27,Tuesday,Morning,Gas Station,Rainy,6,1,0
2023-10-13,11,41130.04,4982.74,115819.83,38176.86,Friday,Night,Bank Branch,Snowy,7,0,0
2022-07-24,5,53234.85,11233.23,105287.01,52001.67,Sunday,Evening,Supermarket,Snowy,3,0,0
2023-01-16,27,65520.22,12808.91,30555.65,66469.69,Monday,Evening,Standalone,Rainy,8,0,0
2022-03-14,12,46419.09,8066.78,10000.0,51059.22,Monday,Afternoon,Bank Branch,Snowy,1,0,0
2023-05-31,17,45181.52,8324.16,107085.32,41810.81,Wednesday,Night,Mall,Rainy,7,0,0
2022-03-17,6,35724.36,7057.61,85999.09,37818.35,Thursday,Afternoon,Standalone,Clear,5,0,0
2022-03-18,33,37812.88,3123.35,42554.5,41586.15,Friday,Night,Gas Station,Snowy,3,0,0
2023-02-14,5,60025.8,12154.81,72956.52,63690.87,Tuesday,Morning,Standalone,Cloudy,1,0,0
2023-09-06,28,49751.0,7810.51,87033.64,52409.14,Wednesday,Night,Gas Station,Clear,3,0,0
2022-04-16,14,78995.86,12843.86,70854.4,75183.22,Saturday,Evening,Standalone,Clear,2,0,0
2023-07-05,5,39722.36,9238.97,113583.74,35776.83,Wednesday,Afternoon,Supermarket,Snowy,3,0,0
2023-04-21,33,61155.51,13128.59,108772.09,57804.03,Friday,Night,Gas Station,Rainy,3,0,0
2022-10-02,50,55567.04,1768.44,139937.17,58787.71,Sunday,Evening,Gas Station,Cloudy,6,0,0
2022-03-29,48,48475.96,4537.47,157856.49,44668.48,Tuesday,Afternoon,Bank Branch,Rainy,0,0,0
2023-12-24,41,43317.28,6021.35,132209.25,41550.96,Sunday,Afternoon,Standalone,Snowy,8,0,0
2022-03-18,19,58751.92,15969.43,65900.3,59486.38,Friday,Morning,Gas Station,Rainy,4,0,0
2022-03-18,22,57896.01,12095.8,108417.02,58820.15,Friday,Evening,Gas Station,Snowy,2,0,0
2023-03-18,5,52818.44,8843.33,19744.42,53272.56,Saturday,Night,Standalone,Snowy,6,0,0
2023-06-24,2,56151.66,7798.82,76251.61,61552.14,Saturday,Evening,Standalone,Cloudy,6,0,0
2022-09-02,30,50351.8,13037.38,10000.0,45440.34,Friday,Afternoon,Mall,Snowy,7,0,0
2023-08-01,47,25347.84,7254.59,82367.37,25284.97,Tuesday,Morning,Bank Branch,Cloudy,9,0,0
2023-01-17,39,51065.5,13718.0,73232.7,51110.65,Tuesday,Night,Gas Station,Clear,3,0,0
2023-12-18,4,45805.52,9083.18,134553.57,43912.13,Monday,Morning,Standalone,Rainy,8,0,0
2023-07-24,33,78814.81,16437.66,51640.34,79210.01,Monday,Morning,Gas Station,Snowy,1,0,0
2023-12-14,13,59247.98,5520.15,108548.04,61301.28,Thursday,Evening,Mall,Rainy,5,0,0
2022-05-22,20,52811.29,9504.61,81078.63,54635.98,Sunday,Afternoon,Mall,Rainy,2,0,0
2023-01-03,7,56706.02,5645.5,78745.68,52031.82,Tuesday,Afternoon,Gas Station,Cloudy,7,0,0
2022-03-25,15,34559.45,18073.0,61558.65,36650.02,Friday,Night,Bank Branch,Rainy,7,0,0
2022-05-23,23,40720.01,10230.77,115014.29,44227.71,Monday,Morning,Supermarket,Rainy,5,0,0
2022-12-18,14,44818.31,5214.15,91949.03,41444.49,Sunday,Morning,Gas Station,Rainy,3,0,0
2023-06-29,23,55597.05,5727.62,52127.23,54670.14,Thursday,Morning,Mall,Snowy,7,0,0
2022-06-01,19,43328.45,12637.05,106593.25,43430.28,Wednesday,Evening,Bank Branch,Rainy,5,0,1
2022-06-07,29,42334.56,1256.51,115317.52,39242.63,Tuesday,Afternoon,Standalone,Clear,8,0,0
2023-03-22,20,33892.56,9259.46,176386.95,33915.5,Wednesday,Morning,Bank Branch,Cloudy,6,0,0
2023-10-15,29,50182.4,5970.0,70942.01,47240.3,Sunday,Morning,Bank Branch,Clear,8,0,0
2022-10-30,24,52275.6,9350.09,80616.18,56827.35,Sunday,Afternoon,Gas Station,Cloudy,7,0,0
2023-09-16,18,56194.71,10622.98,35440.02,55615.57,Saturday,Night,Bank Branch,Rainy,3,0,0
2023-10-18,10,39434.57,9648.67,77624.19,43337.82,Wednesday,Evening,Standalone,Cloudy,5,0,0
2023-03-26,41,55334.04,8830.45,46980.51,50315.37,Sunday,Evening,Gas Station,Snowy,6,0,0
2023-12-22,8,34303.75,10936.88,155202.2,31748.68,Friday,Evening,Mall,Snowy,3,0,0
2022-08-12,26,46543.07,18666.78,125709.8,46014.44,Friday,Afternoon,Standalone,Clear,3,0,0
2022-02-12,29,54302.63,16344.29,46162.61,58368.37,Saturday,Evening,Gas Station,Snowy,9,0,0
2022-09-21,10,45952.15,8481.28,51146.1,46459.7,Wednesday,Morning,Gas Station,Rainy,2,0,0
2022-01-03,17,26530.27,13666.35,72392.1,27763.1,Monday,Evening,Supermarket,Clear,9,0,0
2023-09-29,2,28307.0,13427.26,164914.44,27874.26,Friday,Afternoon,Standalone,Clear,5,0,0
2022-09-25,6,53100.22,8279.52,69490.17,48220.43,Sunday,Evening,Bank Branch,Clear,1,0,0
2023-08-19,5,58447.12,9974.0,91237.89,60174.97,Saturday,Night,Standalone,Snowy,3,0,0
2022-01-16,28,54865.18,12751.54,176662.23,56335.58,Sunday,Night,Standalone,Cloudy,7,0,0
2022-11-30,41,58806.17,6565.67,120768.61,53765.64,Wednesday,Afternoon,Supermarket,Snowy,2,0,0
2023-04-09,5,45626.79,8955.13,27604.93,42623.47,Sunday,Afternoon,Bank Branch,Clear,7,0,0
2022-02-28,18,60813.74,9164.52,10000.0,60523.73,Monday,Night,Supermarket,Cloudy,6,0,0
